1,7598617430309
-0,223063655441191
0,221633743551389
0,00510026081702684
-0,0584111712213658
0,272928366471514
0,056741793526682
-0,0236072211170603
0,169960734420438
-0,00205160100108553
0,0479952329993226
0,233855534733206
-0,22639342235699
-0,20553276147951
0,156304182697229
-0,178796038627064
0,227525921411592
0,177500451625092
0,275207685481388
-0,122137993863848
-0,279519155705124
0,147900498308195
0,227136958356545
0,0553153414071143
0,0489453829121522
0,210040613268521
-0,00330189038221812
-0,246948596810432
-0,0384890622172919
0,0170990736769042
0,108961743493081
0,188503643166508
0,0102308016783701
0,221031515822295
-0,260772547573211
0,27872348496631
0,254441298802589
0,00271854289002649
-0,159439176255576
-0,0735135482966497
0,136022987512882
0,220874414649268
0,13206126882325
0,252408001223769
-0,0747205443096908
0,289572827792528
0,0445086607916787
-0,130208406378612
0,0779877181062418
-0,0475562703551521
0,113011810096452
0,154461608619644
0,164720729256384
-0,0920235094577184
-0,161194926109721
-0,128588223750046
0,148899600491347
0,19427242711851
-0,114406048606339
-0,184248020306345
-0,0648104736417581
0,260352108096868
-0,00597250331471325
-0,0638443391601762
0,23267304475078
0,00351615362033069
-0,128512192344531
0,0793382863417912
-0,235836996667011
0,148139239218151
0,0403077209090384
-0,202417526302122
0,060884827869425
-0,203894936202045
0,197570152113945
-0,129832643843178
-0,247343188872255
-0,14510800984926
0,0598905809036878
-0,0474275484901981
-0,03784327415649
0,00774739450204531
0,161928571463529
-0,0339084071730768
0,04541069089687
-0,0828261415394145
-0,0275044354738223
0,137591850402575
0,255001537108329
-0,0104146680843153
0,0220340120708728
0,265028567456188
0,228647206597332
-0,0805047782047208
0,0184870549563724
-0,0558897176086389
-0,120046814354158
0,292530381350094
0,00424016746889808
-0,0473472477623016
-0,0932438211018424
0,174348992656148
-0,028719126632772
0,174839607940446
0,0320648486409638
0,000591209577671816
-0,0727474445815885
-0,216757768912594
-0,264396222431397
0,17406786907188
0,020235478468349
-0,266817480729342
-0,0226024109975446
0,126884871407824
0,161343983449668
-0,0485827442019166
0,00372904110873539
0,0855764539379517
0,269735662951011
0,0924086499458219
-0,226332502265616
-0,226790644660029
0,123154330078119
-0,0799274394195189
0,292589689322091
0,146486708590056
-0,22563458156103
0,239909092728006
-0,251772919786988
0,0964756125102172
0,0560160866733715
0,232124840622826
0,0437023539765283
0,00508525092391542
0,0830308195124524
0,22402295559832
0,0942109679776295
0,134423958991852
0,148262269212055
-0,0985108211629609
-0,150223818118788
0,125567287917047
-0,180222210791065
0,229664504914388
0,110361004159954
0,151670691767554
-0,049474931438209
-0,289730161842764
-0,0549111135094013
-0,182499602801399
0,0419901746520727
-0,168408721391302
0,174748807202442
0,0234095815678172
-0,152166827512983
-0,169928638017703
0,154173020252107
-0,248344050975677
-0,231115342784261
0,125133718468777
-0,215627618187865
0,212116343533674
-0,261643465590497
0,068970747044762
-0,13859145871298
-0,27828841082672
0,158115921150016
0,233536810769484
-0,00703660911276779
-0,187823413446463
0,207552613088653
-0,164971427090918
-0,19745690869049
-0,162878801283836
0,0454967298756804
-0,238534528780046
0,0963009969314099
0,0622345887880002
-0,145333748192216
-0,217632066373542
-0,259070283062323
-0,258721502292306
-0,228421157565164
0,0530414746855579
-0,187411816319177
-0,173534147056534
-0,281729206527457
0,205187546231406
0,122975569229096
0,118188364113769
0,0440923327785415
0,054873457250592
0,0262395586474983
0,130526556880459
-0,0584140253990954
-0,247439978200682
-0,0286596895794662
-0,193110897621657
-0,173630041616797
-0,275230278202905
0,187471821246423
-0,0411144880303715
-0,235625258616929
0,203629287008023
-0,164571897249935
0,231067609102962
-0,0345750844732742
0,223685340361523
-0,168165937190953
0,16115318143794
-0,112574527325376
0,275110380665916
0,208130346382097
0,256163897251787
-0,0798416401631393
0,209646032661966
-0,0332346295626995
-0,133658348412094
-0,0993299546648422
0,0938067944225887
0,189300630283216
0,22378458041874
0,248426023334463
0,119698076052451
0,296360399944876
-0,116347281456155
0,11642550556754
-0,141781297159279
0,154244014552908
-0,281796058910804
0,297547044697007
-0,0435068189834742
0,0693124818472715
-0,103634210863912
0,0628435483029315
0,0192958857022672
0,1354826548302
0,246190609990708
-0,0409004165981432
0,0594921605472882
0,199562910478359
0,0653230662761829
-0,104327046128142
-0,0289713766560756
-0,0220512424698338
0,0604939230068093
-0,183150993046887
0,0749815720016982
-0,263671278750371
-0,0101430290425862
-0,00693692691015868
-0,0693142445615094
0,0551891715522805
0,108857937533808
0,193548427938273
-0,181886407631396
-0,273704143601332
-0,0168013616077608
0,0766227545107821
0,139570523537495
-0,0566993502232709
-0,148691302374327
-0,248453479794997
-0,120067892186375
-0,0136429927375368
0,14172515084116
-0,185511840733472
-0,0906222816978685
0,0546918598258364
-0,250167411356311
0,15644750276415
-0,299947163695445
0,0289851165511576
-0,0924295069148901
-0,160641160728708
-0,270732054985469
-0,140316487215607
0,106055946231846
-0,100264228833962
0,0389595173480732
-0,293060504036518
-0,0141579480907684
0,194659716726588
0,0730773040433774
0,0936145686049082
-0,118849080483825
0,0879828247185716
0,247559538785163
-0,210191455534748
0,12298690756922
0,160732728271155
0,0973989717650223
-0,228103745508987
-0,220696918629434
-0,0906809178603259
0,150343150436107
0,03895055178504
0,298138145868731
0,287012487737002
-0,0910066581754976
0,0288274741865822
0,205299574139202
-0,0825915512082128
-0,137538217956917
0,25857644870811
-0,186606852145217
-0,0943553128719122
-0,24129420809508
-0,053418833275055
-0,0666088819348295
0,200176083156921
0,286286361648834
-0,215850831901585
-0,259762133592629
-0,150233727763516
-0,0685164266584983
-0,072018269296744
0,117721227378455
0,215854175303063
-0,0296108098372867
-0,0786658902087556
0,0207994045320896
-0,107217121872686
0,0429943265127923
0,206846266894995
0,252210864449018
0,238625654316799
-0,0079360316078812
0,0291758657568953
0,178596346489431
-0,0122572360151714
0,141710885819844
-0,282010605177847
-0,165221032064977
0,0746895884045817
0,256052579291189
0,172344777207982
-0,19978971835216
-0,0729020462710886
0,292573472714319
0,238505114586328
0,0329960828335006
-0,289718976612072
-0,266331264966322
-0,206938761196536
0,11609463510853
-0,124355446884574
-0,243827139886016
0,0870414192262298
0,0581432808461335
-0,0478828170094093
0,0718501475974219
-0,170178811983289
0,212712123483751
0,212761331262421
0,162223977112316
-0,112935506837878
-0,162586995522765
0,16469978539492
-0,0269276310349478
-0,0153186678957747
-0,272541758870958
0,279929072121125
-0,226111593016475
0,166697366147627
0,184382358884617
-0,18798919477872
0,25486416581779
-0,0413722499932033
0,153823524505749
0,0707474024830141
-0,0467058884197408
0,0203712268827349
-0,297409688912988
0,065931704205429
-0,0162702365854151
0,277225165850122
0,110248521114815
-0,190972047574339
0,130893487544215
-0,275632231531493
-0,261403782135529
0,152129894612417
-0,195054195353321
0,220985197844443
-0,157662588431343
-0,263885024825057
-0,227803676728068
0,159047923963074
-0,171723157526796
-0,148297694627334
0,177894373274359
-0,00254945978641019
0,0915240835358967
0,0567577625889134
-0,184019260566691
0,0912800356239453
0,11234292053261
-0,176826334547636
-0,0182966130870844
0,137997049623168
-0,0275208853778992
0,187129713030127
0,00544784507036574
-0,131788524906984
0,283081080663521
-0,00803260566109447
-0,176173733815632
0,0909916727296038
-0,191392175104186
0,00195064419040021
0,189171460545236
-0,203576426815044
0,151246226602814
0,126609558438235
0,000262216664972816
-0,0838186380843719
0,108880777521469
-0,250084624416234
-0,234775351656031
0,209601643918828
0,296608468236685
0,129654080527674
-0,153583881144218
0,253178362247151
0,0108696837494474
0,261372078424959
0,224945854966038
-0,162309005233603
-0,0747595900086498
-0,222497747755841
0,211663128441043
-0,232897753237233
0,00503815831851128
0,0751348828781093
-0,0479420973211257
-0,204723365793341
-0,0274787617043959
0,070048733972967
0,278595956125574
-0,142462220481812
0,181354566515123
-0,115072636499569
0,0449115920089705
0,0198808034043204
0,234508223614892
0,124798766442015
0,00630773767191346
-0,141588268215576
-0,190700039449474
0,0901243058452961
-0,132129492346258
0,0663741014741241
-0,132604251304923
-0,0537374457594647
0,00129111344054859
-0,240674892599077
-0,0486213909222844
-0,289560349792969
-0,190773568158398
0,231885818220622
0,0433251438864158
0,144848281352244
-0,0666345498369236
-0,256278952004518
0,107110979318205
0,174873628409055
0,0182896568059407
0,11185235903219
-0,245919258168861
0,130330348261786
0,248864984861047
0,0362498166674049
-0,0901388830925053
0,29507034932965
-0,0491263778177678
-0,0999886954203195
0,220970852077459
0,047052789967066
0,0289735759277705
-0,052801817633585
0,0425064367440093
-0,169135628114052
0,221861708966019
-0,248055970551472
-0,166663537345204
-0,253450510629197
-0,139632805408739
-0,0535707428369535
0,00134413610275096
-0,226989438537038
-0,165961276211758
-0,239665656275892
-0,27929777497393
-0,204768433750034
0,00503149666126422
-0,278559133307337
-0,242834451395476
-0,00361976651643392
0,174498567858012
-0,215911177273798
-0,21039716853313
0,161128303949315
-0,288767988788322
0,0811040803702101
0,0341178353103426
0,0931914034733509
0,122256341307543
0,105611349551757
0,125279755389914
-0,24270686807237
0,210167173021551
0,29150560763269
0,00346850725052343
-0,252302847733862
-0,182139848443745
-0,12519238005634
-0,0911642178386283
-0,297784242219191
-0,0673588067606831
0,176124491112365
-0,173032662259896
-0,196483243348302
-0,224125415982737
0,0744171370167365
-0,0531463729465131
-0,0586398178053274
-0,171538305548736
-0,0650361032993701
0,00702763740300557
